nta_code,nta_name,borough_name,year,renter_hh_total,rent_burden_30_34,rent_burden_35_39,rent_burden_40_49,rent_burden_50plus,total_occupied_units,owner_occupied,renter_occupied,total_housing_units,vacant_units,labor_force,unemployed,population,renter_hh_crowding_total,severe_crowding_renter,total_workers,transit_workers,median_hh_income,renter_median_income,median_gross_rent,median_contract_rent,gini_coefficient,rent_burden_30plus_pct,rent_burden_50plus_pct,vacancy_rate,renter_share,homeownership_rate,unemployment_rate,severe_crowding_rate,transit_commute_rate,renter_income_ratio,income_gap,eviction_count,eviction_rate,zillow_rent_index,covid_year,borough_code,median_hh_income_lag1,renter_median_income_lag1,unemployment_rate_lag1,rent_burden_30plus_pct_lag1,vacancy_rate_lag1,median_gross_rent_lag1,income_growth_yoy,rent_growth_yoy
BX0801,Kingsbridge Heights-Van Cortlandt Village,Bronx,2014,9834.0,908.0,490.0,943.0,3156.0,12330.0,2496.0,9834.0,13117.0,787.0,18326.0,2941.0,34590.0,12330.0,40.0,14983.0,9665.0,41946.153252385084,39230.62940156114,1141.9535703960682,1020.7554784619832,0.42483399248337667,0.5589790522676429,0.3209273947528981,0.05999847526111154,0.7975669099756691,0.20243309002433085,0.16048237476808905,0.0032441200324412004,0.6450644063271708,0.9352616714461287,2715.5238508239418,0.0,0.0,,0,1,41336.29205739465,39045.91006665913,0.1501039728576119,0.5429896179820582,0.051315386968491895,1108.6080386397018,0.014753650234125004,0.030078738917753478
BX0801,Kingsbridge Heights-Van Cortlandt Village,Bronx,2015,9815.0,1044.0,559.0,742.0,3076.0,12320.0,2505.0,9815.0,13116.0,796.0,18778.0,2524.0,35271.0,12320.0,26.0,15868.0,10103.0,44385.41399449973,41502.5388562842,1166.4240310736866,1036.816988460775,0.41698118851180854,0.552317880794702,0.313397860417728,0.06068923452272034,0.796672077922078,0.20332792207792205,0.13441261050165088,0.0021103896103896102,0.636690194101336,0.9350490424946182,2882.8751382155315,0.0,0.0,2542.45112817879,0,1,41946.153252385084,39230.62940156114,0.16048237476808905,0.5589790522676429,0.05999847526111154,1141.9535703960682,0.058152191630967964,0.021428595095272618
BX0801,Kingsbridge Heights-Van Cortlandt Village,Bronx,2016,9937.0,933.0,532.0,990.0,3431.0,12464.0,2527.0,9937.0,13212.0,748.0,18755.0,2327.0,35962.0,12464.0,0.0,15965.0,10232.0,42926.58436683165,39157.46727100829,1200.6015238307102,1074.2619987764863,0.42297407819364885,0.592331689644762,0.3452752339740364,0.0566151983045716,0.7972560975609756,0.2027439024390244,0.12407358037856571,0.0,0.6409019730660821,0.9121962030891125,3769.1170958233633,0.0,0.0,2585.0981890333874,0,1,44385.41399449973,41502.5388562842,0.13441261050165088,0.552317880794702,0.06068923452272034,1166.4240310736866,-0.032867320508689124,0.0293010876375408
BX0801,Kingsbridge Heights-Van Cortlandt Village,Bronx,2017,10129.0,803.0,634.0,1053.0,3613.0,12568.0,2439.0,10129.0,13325.0,757.0,18794.0,2018.0,36286.0,12568.0,0.0,16177.0,10560.0,45316.47674034063,40624.51132668247,1262.859201896048,1111.1307666868765,0.4336385052086204,0.6025273965840655,0.35669858821206435,0.05681050656660413,0.8059357097390197,0.19406429026098027,0.10737469405129296,0.0,0.6527786363355381,0.8964622638131666,4691.965413658159,0.0,0.0,2522.0616035426856,0,1,42926.58436683165,39157.46727100829,0.12407358037856571,0.592331689644762,0.0566151983045716,1200.6015238307102,0.05567394678053139,0.05185540483631468
BX0801,Kingsbridge Heights-Van Cortlandt Village,Bronx,2018,10182.0,800.0,613.0,1204.0,3675.0,12633.0,2451.0,10182.0,13290.0,657.0,18109.0,1544.0,35507.0,12633.0,0.0,15864.0,10099.0,45008.26008955981,39721.224152983916,1291.3215985580307,1140.6765989804828,0.4560465964457712,0.6179532508348066,0.3609310548025928,0.049435665914221216,0.8059843267632392,0.19401567323676083,0.08526147219614556,0.0,0.6365985879979829,0.8825318746813259,5287.035936575892,0.0,0.0,2457.4444130993297,0,1,45316.47674034063,40624.51132668247,0.10737469405129296,0.6025273965840655,0.05681050656660413,1262.859201896048,-0.006801425727487098,0.022538060156864326
BX0801,Kingsbridge Heights-Van Cortlandt Village,Bronx,2019,10513.0,715.0,844.0,1174.0,3853.0,12788.0,2275.0,10513.0,13378.0,590.0,17838.0,1241.0,35851.0,12788.0,0.0,15813.0,9921.0,45848.12518479261,40182.13787620987,1341.7444701681961,1196.4016345429695,0.4548410922986807,0.6264624750309141,0.3664986207552554,0.04410225743758409,0.8220988426649984,0.17790115733500156,0.06957057966139701,0.0,0.6273951811800418,0.8764183423914116,5665.987308582742,0.0,0.0,2526.866672119508,0,1,45008.26008955981,39721.224152983916,0.08526147219614556,0.6179532508348066,0.049435665914221216,1291.3215985580307,0.018660243554440736,0.03904749341021696
BX0801,Kingsbridge Heights-Van Cortlandt Village,Bronx,2020,10605.0,758.0,837.0,1112.0,3872.0,13269.0,2664.0,10605.0,13738.0,469.0,17762.0,1415.0,35346.0,13269.0,0.0,15598.0,9253.0,46050.92194307701,38909.42386691563,1378.3908787415833,1221.2958750636565,0.46069797431109605,0.6203677510608203,0.36511079679396513,0.0341388848449556,0.7992312909789735,0.2007687090210265,0.07966445220132867,0.0,0.5932170791127067,0.8449217132940596,7141.498076161377,0.0,0.0,2389.994817646292,1,1,45848.12518479261,40182.13787620987,0.06957057966139701,0.6264624750309141,0.04410225743758409,1341.7444701681961,0.004423229029911768,0.027312509489078263
BX0801,Kingsbridge Heights-Van Cortlandt Village,Bronx,2021,10856.0,805.0,778.0,953.0,3640.0,13414.0,2558.0,10856.0,13792.0,378.0,17689.0,1869.0,36201.0,13414.0,0.0,15170.0,8919.0,48138.588657771885,44010.19543659015,1409.7722714842132,1281.9790613518965,0.481678906660037,0.5689019896831246,0.3352984524686809,0.027407192575406032,0.8093037125391382,0.19069628746086176,0.10565888405223585,0.0,0.5879367172050098,0.9142394212981312,4128.393221181737,0.0,0.0,2320.1068260149627,1,1,46050.92194307701,38909.42386691563,0.07966445220132867,0.6203677510608203,0.0341388848449556,1378.3908787415833,0.04533387447216408,0.022766686305469408
BX0801,Kingsbridge Heights-Van Cortlandt Village,Bronx,2022,10811.0,660.0,879.0,1048.0,3264.0,13206.0,2395.0,10811.0,13701.0,495.0,16882.0,1655.0,34127.0,13206.0,0.0,14558.0,8659.0,55462.217540363934,48715.618542503005,1498.2289389632842,1376.2784598704839,0.4627176370615642,0.5412080288594949,0.3019147164924614,0.03612874972629735,0.8186430410419506,0.18135695895804937,0.09803340836393792,0.0,0.5947932408297844,0.8783568472906635,6746.598997860929,0.0,0.0,2570.6550609206206,0,1,48138.588657771885,44010.19543659015,0.10565888405223585,0.5689019896831246,0.027407192575406032,1409.7722714842132,0.15213634397670828,0.0627453591394187
BX0802,Kingsbridge-Marble Hill,Bronx,2012,4777.0,461.0,328.0,343.0,1080.0,5578.0,801.0,4777.0,6012.0,434.0,7122.0,735.0,13666.0,5578.0,0.0,6122.0,3979.0,48043.03607493048,43984.97790136104,1123.2315234889506,1018.2596224206059,0.42545609541928875,0.46305212476449653,0.22608331588863304,0.07218895542248836,0.8564001434205809,0.1435998565794191,0.10320134793597305,0.0,0.6499509964064031,0.9155328533517266,4058.058173569443,0.0,0.0,,0,1,,,,,,,,
BX0802,Kingsbridge-Marble Hill,Manhattan,2012,3221.0,154.0,69.0,221.0,1094.0,3366.0,145.0,3221.0,3451.0,85.0,4807.0,780.0,9685.0,3366.0,0.0,3701.0,2212.0,30398.0,26882.0,860.0,770.0,0.48419999999999996,0.4774914622787954,0.33964607264824587,0.024630541871921183,0.9569221628045157,0.0430778371954843,0.16226336592469315,0.0,0.5976763037017022,0.8843344956905059,3516.0,0.0,0.0,,0,0,48043.03607493048,43984.97790136104,0.10320134793597305,0.46305212476449653,0.07218895542248836,1123.2315234889506,-0.36727562445076,-0.23435197284288123
BX0802,Kingsbridge-Marble Hill,Bronx,2013,4796.0,448.0,327.0,252.0,1078.0,5487.0,691.0,4796.0,6073.0,586.0,7041.0,632.0,13543.0,5487.0,0.0,6055.0,3843.0,49767.85712176032,47962.278520268774,1152.1518865834748,1036.3214206601197,0.41517705825887913,0.438907422852377,0.22477064220183487,0.09649267248476864,0.8740659741206488,0.1259340258793512,0.08975997727595512,0.0,0.6346820809248555,0.9637199850282065,1805.578601491543,0.0,0.0,,0,1,30398.0,26882.0,0.16226336592469315,0.4774914622787954,0.024630541871921183,860.0,0.6372082742864766,0.3397114960272962
BX0802,Kingsbridge-Marble Hill,Manhattan,2013,3113.0,210.0,58.0,310.0,998.0,3311.0,198.0,3113.0,3412.0,101.0,4293.0,571.0,9260.0,3311.0,0.0,3467.0,2005.0,25487.0,23464.0,767.0,730.0,0.5009,0.5062640539672342,0.3205910697076775,0.029601406799531067,0.9401993355481728,0.05980066445182719,0.1330072210575355,0.0,0.5783097779059706,0.9206262015929689,2023.0,0.0,0.0,,0,0,49767.85712176032,47962.278520268774,0.08975997727595512,0.438907422852377,0.09649267248476864,1152.1518865834748,-0.4878823105112927,-0.33428916019534727
BX0802,Kingsbridge-Marble Hill,Bronx,2014,5052.0,459.0,382.0,271.0,1255.0,5705.0,653.0,5052.0,6239.0,534.0,6911.0,725.0,13985.0,5705.0,0.0,5894.0,3416.0,42822.129209867715,41164.48909545942,1126.8178762960315,1003.6361101179835,0.4497856989631749,0.4685273159144893,0.24841646872525733,0.08559063952556499,0.8855390008764242,0.11446099912357577,0.10490522355664882,0.0,0.5795724465558195,0.961290105256459,1657.640114408292,0.0,0.0,,0,1,25487.0,23464.0,0.1330072210575355,0.5062640539672342,0.029601406799531067,767.0,0.6801557346830822,0.4691236979087765
BX0802,Kingsbridge-Marble Hill,Manhattan,2014,3255.0,209.0,153.0,236.0,1026.0,3480.0,225.0,3255.0,3539.0,59.0,4514.0,734.0,9427.0,3480.0,0.0,3584.0,2133.0,28015.0,25413.0,826.0,774.0,0.49720000000000003,0.4989247311827957,0.3152073732718894,0.016671376094942073,0.9353448275862069,0.06465517241379315,0.16260522817899867,0.0,0.5951450892857143,0.9071211850794217,2602.0,0.0,0.0,,0,0,42822.129209867715,41164.48909545942,0.10490522355664882,0.4685273159144893,0.08559063952556499,1126.8178762960315,-0.3457821804539237,-0.2669622861192542
BX0802,Kingsbridge-Marble Hill,Bronx,2015,4957.0,574.0,314.0,364.0,1176.0,5714.0,757.0,4957.0,6183.0,469.0,7012.0,698.0,14210.0,5714.0,0.0,6031.0,3298.0,44564.04109781844,48498.31725092251,1165.1951442646025,1014.0974665728361,0.47565900774102743,0.4898123865241073,0.23724026629009481,0.07585314572214136,0.867518375918796,0.132481624081204,0.0995436394751854,0.0,0.5468413198474548,1.088283648793616,-3934.276153104074,0.0,0.0,2542.45112817879,0,1,28015.0,25413.0,0.16260522817899867,0.4989247311827957,0.016671376094942073,826.0,0.5907207245339439,0.4106478744123516
BX0802,Kingsbridge-Marble Hill,Manhattan,2015,3193.0,418.0,142.0,326.0,968.0,3467.0,274.0,3193.0,3582.0,115.0,4632.0,610.0,9398.0,3467.0,0.0,3797.0,2278.0,27513.0,25279.0,928.0,906.0,0.4896,0.5806451612903226,0.303163169433135,0.03210496929089894,0.9209691375829248,0.07903086241707524,0.13169257340241797,0.0,0.5999473268369766,0.9188020208628648,2234.0,0.0,0.0,2542.45112817879,0,0,44564.04109781844,48498.31725092251,0.0995436394751854,0.4898123865241073,0.07585314572214136,1165.1951442646025,-0.38261882625032284,-0.20356688356636177
BX0802,Kingsbridge-Marble Hill,Bronx,2016,5015.0,585.0,443.0,380.0,1141.0,5828.0,813.0,5015.0,6221.0,393.0,7236.0,573.0,14334.0,5828.0,0.0,6329.0,3555.0,46248.89793497977,45047.572764057484,1200.7298730291614,1058.460583228687,0.4438053718431701,0.5082751744765703,0.22751744765702892,0.06317312329207522,0.8605010295126974,0.13949897048730264,0.07918739635157546,0.0,0.5617001106019909,0.9740247827610682,1201.3251709222823,0.0,0.0,2585.0981890333874,0,1,27513.0,25279.0,0.13169257340241797,0.5806451612903226,0.03210496929089894,928.0,0.6809834599999915,0.2938899493848721
BX0802,Kingsbridge-Marble Hill,Manhattan,2016,3199.0,360.0,178.0,359.0,1040.0,3488.0,289.0,3199.0,3630.0,142.0,4458.0,579.0,9471.0,3488.0,0.0,3718.0,2397.0,27675.0,25897.0,1006.0,947.0,0.4809999999999999,0.6055017192872773,0.32510159424820256,0.03911845730027548,0.917144495412844,0.08285550458715596,0.12987886944818305,0.0,0.6447014523937601,0.9357542908762421,1778.0,0.0,0.0,2585.0981890333874,0,0,46248.89793497977,45047.572764057484,0.07918739635157546,0.5082751744765703,0.06317312329207522,1200.7298730291614,-0.4016073628628377,-0.16217625412941827
BX0802,Kingsbridge-Marble Hill,Bronx,2017,4925.0,520.0,383.0,457.0,1035.0,5804.0,879.0,4925.0,6155.0,351.0,7409.0,610.0,14282.0,5804.0,0.0,6537.0,3827.0,48724.181277132055,47813.92620081221,1252.083461700042,1121.2203472902954,0.4475415488026887,0.4862944162436548,0.2101522842639594,0.0570268074735987,0.84855272226051,0.15144727773948996,0.0823322985558105,0.0,0.5854367446841059,0.981318206843897,910.2550763198451,0.0,0.0,2522.0616035426856,0,1,27675.0,25897.0,0.12987886944818305,0.6055017192872773,0.03911845730027548,1006.0,0.7605846893272648,0.24461576709745736
BX0802,Kingsbridge-Marble Hill,Manhattan,2017,3403.0,424.0,258.0,454.0,964.0,3747.0,344.0,3403.0,3873.0,126.0,5070.0,637.0,10137.0,3747.0,0.0,4278.0,2692.0,31549.0,27836.0,1046.0,968.0,0.496,0.6171025565677344,0.2832794593006171,0.032532920216886134,0.9081932212436616,0.09180677875633836,0.12564102564102564,0.0,0.6292660121552127,0.8823100573710736,3713.0,0.0,0.0,2522.0616035426856,0,0,48724.181277132055,47813.92620081221,0.0823322985558105,0.4862944162436548,0.0570268074735987,1252.083461700042,-0.3524980990330763,-0.1645924317379195
BX0802,Kingsbridge-Marble Hill,Bronx,2018,4924.0,507.0,348.0,435.0,1207.0,5812.0,888.0,4924.0,6017.0,205.0,7330.0,702.0,13918.0,5812.0,0.0,6344.0,3676.0,47693.47025434689,47188.284164391436,1266.4517890501509,1165.5980744359822,0.4631509340422475,0.5071080422420796,0.2451259138911454,0.03407013461858069,0.8472126634549209,0.15278733654507914,0.09577080491132332,0.0,0.5794451450189155,0.9894076466388099,505.1860899554522,0.0,0.0,2457.4444130993297,0,1,31549.0,27836.0,0.12564102564102564,0.6171025565677344,0.032532920216886134,1046.0,0.5117268456796376,0.21075696849918812
BX0802,Kingsbridge-Marble Hill,Manhattan,2018,3627.0,434.0,304.0,373.0,953.0,3876.0,249.0,3627.0,4016.0,140.0,5097.0,562.0,10663.0,3876.0,0.0,4290.0,2767.0,33627.0,29287.0,1122.0,1014.0,0.4661,0.5690653432588917,0.2627515853322305,0.0348605577689243,0.9357585139318886,0.06424148606811142,0.11026093780655287,0.0,0.644988344988345,0.8709370446367503,4340.0,0.0,0.0,2457.4444130993297,0,0,47693.47025434689,47188.284164391436,0.09577080491132332,0.5071080422420796,0.03407013461858069,1266.4517890501509,-0.29493492881375805,-0.11406023529603992
BX0802,Kingsbridge-Marble Hill,Bronx,2019,4953.0,644.0,336.0,411.0,1100.0,5844.0,891.0,4953.0,6039.0,195.0,7171.0,561.0,13972.0,5844.0,0.0,6419.0,3992.0,50435.92298883481,49787.06548811909,1329.7584454623532,1251.6840108789006,0.4718710707128542,0.5029275186755502,0.22208762366242682,0.03229011425732737,0.8475359342915811,0.15246406570841886,0.0782317668386557,0.0,0.6219037233213897,0.9871350128586056,648.8575007157197,0.0,0.0,2526.866672119508,0,1,33627.0,29287.0,0.11026093780655287,0.5690653432588917,0.0348605577689243,1122.0,0.49986388880467514,0.18516795495753402
BX0802,Kingsbridge-Marble Hill,Manhattan,2019,3769.0,473.0,276.0,413.0,971.0,3905.0,136.0,3769.0,4074.0,169.0,4879.0,349.0,10593.0,3905.0,0.0,4264.0,2756.0,32295.0,30023.0,1142.0,1040.0,0.4461,0.5659326081188644,0.2576280180419209,0.04148257241040746,0.9651728553137003,0.03482714468629966,0.07153105144496823,0.0,0.6463414634146342,0.9296485524074934,2272.0,0.0,0.0,2526.866672119508,0,0,50435.92298883481,49787.06548811909,0.0782317668386557,0.5029275186755502,0.03229011425732737,1329.7584454623532,-0.35968258165614886,-0.14119740777210865
BX0802,Kingsbridge-Marble Hill,Bronx,2020,4537.0,601.0,225.0,384.0,1151.0,5586.0,1049.0,4537.0,5769.0,183.0,7154.0,558.0,13479.0,5586.0,0.0,6473.0,3658.0,55366.1937154393,53530.386553146665,1427.132428221678,1319.0615030788633,0.45787884116032346,0.5203879215340533,0.25369186687238265,0.031721268850754034,0.8122090941639813,0.18779090583601865,0.07799832261671792,0.0,0.56511663834389,0.9668424531451815,1835.8071622926363,0.0,0.0,2389.994817646292,1,1,32295.0,30023.0,0.07153105144496823,0.5659326081188644,0.04148257241040746,1142.0,0.7143890297395665,0.24967813329393884
BX0802,Kingsbridge-Marble Hill,Manhattan,2020,3755.0,326.0,321.0,421.0,1023.0,3913.0,158.0,3755.0,4016.0,103.0,4780.0,335.0,11190.0,3913.0,0.0,3934.0,2528.0,33475.0,30464.0,1170.0,1060.0,0.4678,0.5568575233022637,0.27243675099866843,0.02564741035856574,0.9596217735752619,0.040378226424738095,0.0700836820083682,0.0,0.6426029486527707,0.9100522778192681,3011.0,0.0,0.0,2389.994817646292,1,0,55366.1937154393,53530.386553146665,0.07799832261671792,0.5203879215340533,0.031721268850754034,1427.132428221678,-0.39538917607288526,-0.18017418926012763
BX0802,Kingsbridge-Marble Hill,Bronx,2021,4701.0,526.0,192.0,464.0,1377.0,5992.0,1291.0,4701.0,6156.0,164.0,7279.0,705.0,14699.0,5992.0,0.0,6453.0,3595.0,53483.31457922308,48445.745084699636,1573.3143869117896,1432.639652555237,0.46315250017007953,0.5443522654754308,0.2929164007657945,0.02664067576348278,0.7845460614152203,0.21545393858477968,0.09685396345651875,0.0,0.557105222377189,0.9058104469747952,5037.569494523443,0.0,0.0,2320.1068260149627,1,1,33475.0,30464.0,0.0700836820083682,0.5568575233022637,0.02564741035856574,1170.0,0.5977091733897857,0.3447131512066577
BX0802,Kingsbridge-Marble Hill,Manhattan,2021,3800.0,361.0,281.0,400.0,1048.0,3973.0,173.0,3800.0,4083.0,110.0,5170.0,443.0,11753.0,3973.0,0.0,4140.0,2540.0,41135.0,40138.0,1303.0,1160.0,0.4389,0.55,0.27578947368421053,0.026940974773450893,0.9564560785300781,0.04354392146992192,0.08568665377176016,0.0,0.6135265700483091,0.9757627324662697,997.0,0.0,0.0,2320.1068260149627,1,0,53483.31457922308,48445.745084699636,0.09685396345651875,0.5443522654754308,0.02664067576348278,1573.3143869117896,-0.2308816249772988,-0.1718120606793544
BX0802,Kingsbridge-Marble Hill,Bronx,2022,4626.0,423.0,183.0,415.0,1645.0,6091.0,1465.0,4626.0,6166.0,75.0,7512.0,719.0,14746.0,6091.0,0.0,6665.0,3837.0,62763.127391230744,55501.982224479434,1631.6832571525308,1493.814542068732,0.4618469483249695,0.5763078253350626,0.35559878945092954,0.01216347713266299,0.7594812017731079,0.24051879822689215,0.09571352502662407,0.0,0.5756939234808702,0.8843087419546618,7261.14516675131,0.0,0.0,2570.6550609206206,0,1,41135.0,40138.0,0.08568665377176016,0.55,0.026940974773450893,1303.0,0.5257840620209249,0.2522511566788417
BX0802,Kingsbridge-Marble Hill,Manhattan,2022,3704.0,339.0,327.0,453.0,959.0,3926.0,222.0,3704.0,4043.0,117.0,4655.0,362.0,11563.0,3926.0,0.0,3705.0,2284.0,44498.0,44385.0,1372.0,1198.0,0.4348,0.5610151187904968,0.25890928725701945,0.028938906752411574,0.9434538970962812,0.056546102903718753,0.07776584317937701,0.0,0.6164642375168691,0.9974605600251697,113.0,0.0,0.0,2570.6550609206206,0,0,62763.127391230744,55501.982224479434,0.09571352502662407,0.5763078253350626,0.01216347713266299,1631.6832571525308,-0.29101684620296253,-0.1591505312162773
BX0803,Riverdale-Spuyten Duyvil,Bronx,2012,8731.0,726.0,587.0,455.0,1558.0,18072.0,9341.0,8731.0,20533.0,2461.0,21380.0,1278.0,43021.0,18072.0,0.0,19507.0,7929.0,83220.38131808408,68735.49400978284,1423.929062595997,1329.5812046598455,0.46276223682034073,0.3809414729126102,0.17844462260909402,0.11985584181561389,0.48312306330234617,0.5168769366976538,0.059775491113189895,0.0,0.40646947249705234,0.8259454345331914,14484.887308301244,0.0,0.0,,0,1,,,,,,,,
BX0803,Riverdale-Spuyten Duyvil,Bronx,2013,8440.0,714.0,580.0,437.0,1622.0,18090.0,9650.0,8440.0,20696.0,2606.0,21676.0,1449.0,43280.0,18090.0,0.0,19793.0,8548.0,83646.52283335288,66789.3367655682,1493.3628943356398,1377.5874281693445,0.4584910331886948,0.3972748815165877,0.19218009478672987,0.12591805179744878,0.4665561083471531,0.5334438916528469,0.06684812696069385,0.0,0.4318698529783257,0.7984711677570999,16857.186067784685,0.0,0.0,,0,1,83220.38131808408,68735.49400978284,0.059775491113189895,0.3809414729126102,0.11985584181561389,1423.929062595997,0.005120638820915735,0.04876214241533661
BX0803,Riverdale-Spuyten Duyvil,Bronx,2014,8748.0,893.0,698.0,436.0,1744.0,18392.0,9644.0,8748.0,20809.0,2417.0,22057.0,1549.0,44713.0,18392.0,47.0,19985.0,8844.0,84941.0098034766,69175.99686833387,1518.9847955339717,1395.7988017973041,0.4467508578042028,0.43106995884773663,0.19935985368084133,0.11615166514488923,0.47564158329708567,0.5243584167029143,0.07022713877680554,0.002555458895171814,0.44253189892419315,0.8144004530718744,15765.012935142731,0.0,0.0,,0,1,83646.52283335288,66789.3367655682,0.06684812696069385,0.3972748815165877,0.12591805179744878,1493.3628943356398,0.015475681788981177,0.017157183492047645
BX0803,Riverdale-Spuyten Duyvil,Bronx,2015,8643.0,900.0,557.0,432.0,1728.0,18003.0,9360.0,8643.0,20291.0,2288.0,22271.0,1700.0,44748.0,18003.0,47.0,19984.0,8636.0,85852.38380609029,70108.71564292678,1578.375814931651,1470.2681388012618,0.4563037231027368,0.41848895059585794,0.19993057965984035,0.1127593514365975,0.4800866522246292,0.5199133477753708,0.07633245027165372,0.0026106759984447035,0.4321457165732586,0.8166193241794799,15743.668163163515,0.0,0.0,2542.45112817879,0,1,84941.0098034766,69175.99686833387,0.07022713877680554,0.43106995884773663,0.11615166514488923,1518.9847955339717,0.010729493382787503,0.0390991533110121
BX0803,Riverdale-Spuyten Duyvil,Bronx,2016,8666.0,761.0,504.0,534.0,1705.0,18027.0,9361.0,8666.0,19936.0,1909.0,22146.0,1337.0,44319.0,18027.0,98.0,20316.0,9094.0,88360.56816672393,72671.13431810374,1597.7355547921677,1487.9017519752663,0.44696696438795375,0.40433879529194555,0.19674590353104085,0.09575642054574639,0.48072335940533645,0.5192766405946636,0.06037207622143954,0.005436290009430299,0.4476274857255365,0.8224385133081485,15689.433848620189,0.0,0.0,2585.0981890333874,0,1,85852.38380609029,70108.71564292678,0.07633245027165372,0.41848895059585794,0.1127593514365975,1578.375814931651,0.02921508115952509,0.012265608530852345
BX0803,Riverdale-Spuyten Duyvil,Bronx,2017,8782.0,657.0,591.0,614.0,1760.0,18650.0,9868.0,8782.0,20313.0,1663.0,22706.0,1341.0,45043.0,18650.0,118.0,20838.0,9365.0,86996.64399756795,72049.58078681289,1633.3729817371136,1532.3879568536493,0.448321530389353,0.4124345251651105,0.2004099294010476,0.08186875399990154,0.47088471849865954,0.5291152815013405,0.05905927948559852,0.006327077747989276,0.4494193300700643,0.8281880481369728,14947.063210755063,0.0,0.0,2522.0616035426856,0,1,88360.56816672393,72671.13431810374,0.06037207622143954,0.40433879529194555,0.09575642054574639,1597.7355547921677,-0.015435891794883472,0.022304959564839688
BX0803,Riverdale-Spuyten Duyvil,Bronx,2018,8825.0,610.0,572.0,782.0,1726.0,18680.0,9855.0,8825.0,20184.0,1504.0,22288.0,1298.0,44928.0,18680.0,100.0,20524.0,9027.0,92590.46211505464,75533.86383545562,1647.3830940124628,1568.712137632078,0.467656398446672,0.41813031161473085,0.19558073654390934,0.0745144669044788,0.4724304068522484,0.5275695931477515,0.05823761665470208,0.0053533190578158455,0.4398265445332294,0.8157844999368922,17056.598279599028,0.0,0.0,2457.4444130993297,0,1,86996.64399756795,72049.58078681289,0.05905927948559852,0.4124345251651105,0.08186875399990154,1633.3729817371136,0.06429924029762657,0.008577411547758818
BX0803,Riverdale-Spuyten Duyvil,Bronx,2019,8743.0,570.0,435.0,763.0,1778.0,18821.0,10078.0,8743.0,20076.0,1255.0,21936.0,1140.0,45308.0,18821.0,67.0,20379.0,8942.0,96098.26381645215,78426.05504196978,1711.0960716284276,1630.50372691662,0.46991417795187457,0.4055816081436578,0.2033626901521217,0.0625124526798167,0.464534296796132,0.535465703203868,0.05196936542669584,0.003559853355294618,0.4387850237990088,0.8161027257658232,17672.208774482366,0.0,0.0,2526.866672119508,0,1,92590.46211505464,75533.86383545562,0.05823761665470208,0.41813031161473085,0.0745144669044788,1647.3830940124628,0.037885130080014484,0.038675264938395015
BX0803,Riverdale-Spuyten Duyvil,Bronx,2020,8712.0,466.0,404.0,937.0,1951.0,19207.0,10495.0,8712.0,20137.0,930.0,21472.0,1059.0,45247.0,19207.0,92.0,20043.0,7883.0,100327.81652108367,80239.04573670909,1781.0819846583604,1679.7347137853058,0.4668603822107924,0.4313590449954086,0.22394398530762166,0.04618364205194418,0.45358463060342585,0.5464153693965741,0.04932004470938897,0.004789920341542146,0.3933043955495684,0.7997686834921502,20088.77078437459,0.0,0.0,2389.994817646292,1,1,96098.26381645215,78426.05504196978,0.05196936542669584,0.4055816081436578,0.0625124526798167,1711.0960716284276,0.04401278999909897,0.04090121775764932
BX0803,Riverdale-Spuyten Duyvil,Bronx,2021,8843.0,565.0,353.0,1081.0,1941.0,19794.0,10951.0,8843.0,20567.0,773.0,21788.0,1182.0,47309.0,19794.0,75.0,20189.0,7305.0,106299.59847551913,82052.54628734622,1902.2223873625207,1772.8840078134954,0.46745777740031413,0.44555015266312337,0.21949564627388896,0.037584479992220546,0.446751540870971,0.553248459129029,0.05425004589682394,0.0037890269778720824,0.3618306998860766,0.7718989296675752,24247.052188172907,0.0,0.0,2320.1068260149627,1,1,100327.81652108367,80239.04573670909,0.04932004470938897,0.4313590449954086,0.04618364205194418,1781.0819846583604,0.059522694318584035,0.06801506261229018
BX0803,Riverdale-Spuyten Duyvil,Bronx,2022,8136.0,608.0,237.0,921.0,1805.0,19412.0,11276.0,8136.0,19954.0,542.0,21054.0,1184.0,46171.0,19412.0,74.0,19391.0,6655.0,112815.04414291379,87810.07139081016,2000.8526146526278,1885.3496189259438,0.45445905987047885,0.438913470993117,0.2218534906588004,0.02716247368948582,0.41912219245827326,0.5808778075417267,0.05623634463759856,0.003812075005151453,0.3432004538187819,0.7783542705489935,25004.972752103626,0.0,0.0,2570.6550609206206,0,1,106299.59847551913,82052.54628734622,0.05425004589682394,0.44555015266312337,0.037584479992220546,1902.2223873625207,0.061293229333271304,0.05184999816286484
BX0901,Soundview-Bruckner-Bronx River,Bronx,2012,19919.0,1695.0,1247.0,1560.0,6583.0,22747.0,2828.0,19919.0,25274.0,2527.0,32137.0,4223.0,69886.0,22747.0,54.0,27025.0,18021.0,32597.296797641873,28264.416979080215,995.7477034026844,888.1765875854963,0.47451519903843403,0.5565038405542447,0.3304884783372659,0.09998417345889056,0.8756759133072493,0.12432408669275075,0.13140616734604973,0.002373939420582934,0.6668270120259019,0.8670785542292236,4332.879818561658,0.0,0.0,,0,1,,,,,,,,
