geoid,county,borough,borocode,tract,nta_code,nta_name,cd_name
36047029500,047,Brooklyn,3,029500,BK0302,Bedford-Stuyvesant (East),BK03 Bedford-Stuyvesant (CD 3 Approximation)
36047029700,047,Brooklyn,3,029700,BK0302,Bedford-Stuyvesant (East),BK03 Bedford-Stuyvesant (CD 3 Approximation)
36047029900,047,Brooklyn,3,029900,BK0302,Bedford-Stuyvesant (East),BK03 Bedford-Stuyvesant (CD 3 Approximation)
36047037500,047,Brooklyn,3,037500,BK0302,Bedford-Stuyvesant (East),BK03 Bedford-Stuyvesant (CD 3 Approximation)
36047037700,047,Brooklyn,3,037700,BK0302,Bedford-Stuyvesant (East),BK03 Bedford-Stuyvesant (CD 3 Approximation)
36047037900,047,Brooklyn,3,037900,BK0302,Bedford-Stuyvesant (East),BK03 Bedford-Stuyvesant (CD 3 Approximation)
36047038100,047,Brooklyn,3,038100,BK0302,Bedford-Stuyvesant (East),BK03 Bedford-Stuyvesant (CD 3 Approximation)
36047038300,047,Brooklyn,3,038300,BK0302,Bedford-Stuyvesant (East),BK03 Bedford-Stuyvesant (CD 3 Approximation)
36047038500,047,Brooklyn,3,038500,BK0302,Bedford-Stuyvesant (East),BK03 Bedford-Stuyvesant (CD 3 Approximation)
36047038700,047,Brooklyn,3,038700,BK0302,Bedford-Stuyvesant (East),BK03 Bedford-Stuyvesant (CD 3 Approximation)
36047038900,047,Brooklyn,3,038900,BK0401,Bushwick (West),BK04 Bushwick (CD 4 Equivalent)
36047039100,047,Brooklyn,3,039100,BK0401,Bushwick (West),BK04 Bushwick (CD 4 Equivalent)
36047039300,047,Brooklyn,3,039300,BK0401,Bushwick (West),BK04 Bushwick (CD 4 Equivalent)
36047042100,047,Brooklyn,3,042100,BK0401,Bushwick (West),BK04 Bushwick (CD 4 Equivalent)
36047042300,047,Brooklyn,3,042300,BK0401,Bushwick (West),BK04 Bushwick (CD 4 Equivalent)
36047042500,047,Brooklyn,3,042500,BK0401,Bushwick (West),BK04 Bushwick (CD 4 Equivalent)
36047042700,047,Brooklyn,3,042700,BK0401,Bushwick (West),BK04 Bushwick (CD 4 Equivalent)
36047042900,047,Brooklyn,3,042900,BK0401,Bushwick (West),BK04 Bushwick (CD 4 Equivalent)
36047043100,047,Brooklyn,3,043100,BK0401,Bushwick (West),BK04 Bushwick (CD 4 Equivalent)
36047044100,047,Brooklyn,3,044100,BK0401,Bushwick (West),BK04 Bushwick (CD 4 Equivalent)
36047044300,047,Brooklyn,3,044300,BK0401,Bushwick (West),BK04 Bushwick (CD 4 Equivalent)
36047044500,047,Brooklyn,3,044500,BK0401,Bushwick (West),BK04 Bushwick (CD 4 Equivalent)
36047044700,047,Brooklyn,3,044700,BK0401,Bushwick (West),BK04 Bushwick (CD 4 Equivalent)
36047039500,047,Brooklyn,3,039500,BK0402,Bushwick (East),BK04 Bushwick (CD 4 Equivalent)
36047039700,047,Brooklyn,3,039700,BK0402,Bushwick (East),BK04 Bushwick (CD 4 Equivalent)
36047039900,047,Brooklyn,3,039900,BK0402,Bushwick (East),BK04 Bushwick (CD 4 Equivalent)
36047040100,047,Brooklyn,3,040100,BK0402,Bushwick (East),BK04 Bushwick (CD 4 Equivalent)
36047040300,047,Brooklyn,3,040300,BK0402,Bushwick (East),BK04 Bushwick (CD 4 Equivalent)
36047040500,047,Brooklyn,3,040500,BK0402,Bushwick (East),BK04 Bushwick (CD 4 Equivalent)
36047040900,047,Brooklyn,3,040900,BK0402,Bushwick (East),BK04 Bushwick (CD 4 Equivalent)
36047041100,047,Brooklyn,3,041100,BK0402,Bushwick (East),BK04 Bushwick (CD 4 Equivalent)
36047041300,047,Brooklyn,3,041300,BK0402,Bushwick (East),BK04 Bushwick (CD 4 Equivalent)
36047041500,047,Brooklyn,3,041500,BK0402,Bushwick (East),BK04 Bushwick (CD 4 Equivalent)
36047041700,047,Brooklyn,3,041700,BK0402,Bushwick (East),BK04 Bushwick (CD 4 Equivalent)
36047041900,047,Brooklyn,3,041900,BK0402,Bushwick (East),BK04 Bushwick (CD 4 Equivalent)
36047043300,047,Brooklyn,3,043300,BK0402,Bushwick (East),BK04 Bushwick (CD 4 Equivalent)
36047043500,047,Brooklyn,3,043500,BK0402,Bushwick (East),BK04 Bushwick (CD 4 Equivalent)
36047043700,047,Brooklyn,3,043700,BK0402,Bushwick (East),BK04 Bushwick (CD 4 Equivalent)
36047043900,047,Brooklyn,3,043900,BK0402,Bushwick (East),BK04 Bushwick (CD 4 Equivalent)
36047040700,047,Brooklyn,3,040700,BK0471,The Evergreens Cemetery,BK04 Bushwick (CD 4 Equivalent)
36047114201,047,Brooklyn,3,114201,BK0501,Cypress Hills,BK05 East New York-Cypress Hills (CD 5 Approximation)
36047114202,047,Brooklyn,3,114202,BK0501,Cypress Hills,BK05 East New York-Cypress Hills (CD 5 Approximation)
36047114600,047,Brooklyn,3,114600,BK0501,Cypress Hills,BK05 East New York-Cypress Hills (CD 5 Approximation)
36047116800,047,Brooklyn,3,116800,BK0501,Cypress Hills,BK05 East New York-Cypress Hills (CD 5 Approximation)
36047117000,047,Brooklyn,3,117000,BK0501,Cypress Hills,BK05 East New York-Cypress Hills (CD 5 Approximation)
36047117201,047,Brooklyn,3,117201,BK0501,Cypress Hills,BK05 East New York-Cypress Hills (CD 5 Approximation)
36047117202,047,Brooklyn,3,117202,BK0501,Cypress Hills,BK05 East New York-Cypress Hills (CD 5 Approximation)
36047117400,047,Brooklyn,3,117400,BK0501,Cypress Hills,BK05 East New York-Cypress Hills (CD 5 Approximation)
36047117601,047,Brooklyn,3,117601,BK0501,Cypress Hills,BK05 East New York-Cypress Hills (CD 5 Approximation)
36047117602,047,Brooklyn,3,117602,BK0501,Cypress Hills,BK05 East New York-Cypress Hills (CD 5 Approximation)
36047117800,047,Brooklyn,3,117800,BK0501,Cypress Hills,BK05 East New York-Cypress Hills (CD 5 Approximation)
36047118201,047,Brooklyn,3,118201,BK0501,Cypress Hills,BK05 East New York-Cypress Hills (CD 5 Approximation)
36047118202,047,Brooklyn,3,118202,BK0501,Cypress Hills,BK05 East New York-Cypress Hills (CD 5 Approximation)
36047118400,047,Brooklyn,3,118400,BK0501,Cypress Hills,BK05 East New York-Cypress Hills (CD 5 Approximation)
36047113400,047,Brooklyn,3,113400,BK0502,East New York (North),BK05 East New York-Cypress Hills (CD 5 Approximation)
36047114400,047,Brooklyn,3,114400,BK0502,East New York (North),BK05 East New York-Cypress Hills (CD 5 Approximation)
36047115000,047,Brooklyn,3,115000,BK0502,East New York (North),BK05 East New York-Cypress Hills (CD 5 Approximation)
36047115200,047,Brooklyn,3,115200,BK0502,East New York (North),BK05 East New York-Cypress Hills (CD 5 Approximation)
36047115600,047,Brooklyn,3,115600,BK0502,East New York (North),BK05 East New York-Cypress Hills (CD 5 Approximation)
36047115800,047,Brooklyn,3,115800,BK0502,East New York (North),BK05 East New York-Cypress Hills (CD 5 Approximation)
36047116000,047,Brooklyn,3,116000,BK0502,East New York (North),BK05 East New York-Cypress Hills (CD 5 Approximation)
36047116200,047,Brooklyn,3,116200,BK0502,East New York (North),BK05 East New York-Cypress Hills (CD 5 Approximation)
36047116400,047,Brooklyn,3,116400,BK0502,East New York (North),BK05 East New York-Cypress Hills (CD 5 Approximation)
36047116600,047,Brooklyn,3,116600,BK0502,East New York (North),BK05 East New York-Cypress Hills (CD 5 Approximation)
36047119200,047,Brooklyn,3,119200,BK0502,East New York (North),BK05 East New York-Cypress Hills (CD 5 Approximation)
36047119400,047,Brooklyn,3,119400,BK0502,East New York (North),BK05 East New York-Cypress Hills (CD 5 Approximation)
36047119800,047,Brooklyn,3,119800,BK0502,East New York (North),BK05 East New York-Cypress Hills (CD 5 Approximation)
36047107800,047,Brooklyn,3,107800,BK0503,East New York-New Lots,BK05 East New York-Cypress Hills (CD 5 Approximation)
36047109800,047,Brooklyn,3,109800,BK0503,East New York-New Lots,BK05 East New York-Cypress Hills (CD 5 Approximation)
36047110400,047,Brooklyn,3,110400,BK0503,East New York-New Lots,BK05 East New York-Cypress Hills (CD 5 Approximation)
36047110600,047,Brooklyn,3,110600,BK0503,East New York-New Lots,BK05 East New York-Cypress Hills (CD 5 Approximation)
36047111000,047,Brooklyn,3,111000,BK0503,East New York-New Lots,BK05 East New York-Cypress Hills (CD 5 Approximation)
36047111600,047,Brooklyn,3,111600,BK0503,East New York-New Lots,BK05 East New York-Cypress Hills (CD 5 Approximation)
36047111800,047,Brooklyn,3,111800,BK0503,East New York-New Lots,BK05 East New York-Cypress Hills (CD 5 Approximation)
36047112000,047,Brooklyn,3,112000,BK0503,East New York-New Lots,BK05 East New York-Cypress Hills (CD 5 Approximation)
36047112200,047,Brooklyn,3,112200,BK0503,East New York-New Lots,BK05 East New York-Cypress Hills (CD 5 Approximation)
36047112400,047,Brooklyn,3,112400,BK0503,East New York-New Lots,BK05 East New York-Cypress Hills (CD 5 Approximation)
36047112600,047,Brooklyn,3,112600,BK0503,East New York-New Lots,BK05 East New York-Cypress Hills (CD 5 Approximation)
36047112800,047,Brooklyn,3,112800,BK0503,East New York-New Lots,BK05 East New York-Cypress Hills (CD 5 Approximation)
36047113000,047,Brooklyn,3,113000,BK0503,East New York-New Lots,BK05 East New York-Cypress Hills (CD 5 Approximation)
36047113200,047,Brooklyn,3,113200,BK0503,East New York-New Lots,BK05 East New York-Cypress Hills (CD 5 Approximation)
36047105801,047,Brooklyn,3,105801,BK0504,Spring Creek-Starrett City,BK05 East New York-Cypress Hills (CD 5 Approximation)
36047105804,047,Brooklyn,3,105804,BK0504,Spring Creek-Starrett City,BK05 East New York-Cypress Hills (CD 5 Approximation)
36047107001,047,Brooklyn,3,107001,BK0504,Spring Creek-Starrett City,BK05 East New York-Cypress Hills (CD 5 Approximation)
36047107003,047,Brooklyn,3,107003,BK0504,Spring Creek-Starrett City,BK05 East New York-Cypress Hills (CD 5 Approximation)
36047118600,047,Brooklyn,3,118600,BK0505,East New York-City Line,BK05 East New York-Cypress Hills (CD 5 Approximation)
36047118800,047,Brooklyn,3,118800,BK0505,East New York-City Line,BK05 East New York-Cypress Hills (CD 5 Approximation)
36047119000,047,Brooklyn,3,119000,BK0505,East New York-City Line,BK05 East New York-Cypress Hills (CD 5 Approximation)
36047119600,047,Brooklyn,3,119600,BK0505,East New York-City Line,BK05 East New York-Cypress Hills (CD 5 Approximation)
36047120000,047,Brooklyn,3,120000,BK0505,East New York-City Line,BK05 East New York-Cypress Hills (CD 5 Approximation)
36047120200,047,Brooklyn,3,120200,BK0505,East New York-City Line,BK05 East New York-Cypress Hills (CD 5 Approximation)
36047120801,047,Brooklyn,3,120801,BK0505,East New York-City Line,BK05 East New York-Cypress Hills (CD 5 Approximation)
36047120802,047,Brooklyn,3,120802,BK0505,East New York-City Line,BK05 East New York-Cypress Hills (CD 5 Approximation)
36047120803,047,Brooklyn,3,120803,BK0505,East New York-City Line,BK05 East New York-Cypress Hills (CD 5 Approximation)
36047121000,047,Brooklyn,3,121000,BK0505,East New York-City Line,BK05 East New York-Cypress Hills (CD 5 Approximation)
36047121400,047,Brooklyn,3,121400,BK0505,East New York-City Line,BK05 East New York-Cypress Hills (CD 5 Approximation)
36047122000,047,Brooklyn,3,122000,BK0505,East New York-City Line,BK05 East New York-Cypress Hills (CD 5 Approximation)
36047118000,047,Brooklyn,3,118000,BK0571,Highland Park-Cypress Hills Cemeteries (South),BK05 East New York-Cypress Hills (CD 5 Approximation)
36047004500,047,Brooklyn,3,004500,BK0601,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,BK06 Park Slope-Carroll Gardens (CD 6 Approximation)
36047004700,047,Brooklyn,3,004700,BK0601,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,BK06 Park Slope-Carroll Gardens (CD 6 Approximation)
36047004900,047,Brooklyn,3,004900,BK0601,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,BK06 Park Slope-Carroll Gardens (CD 6 Approximation)
36047005100,047,Brooklyn,3,005100,BK0601,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,BK06 Park Slope-Carroll Gardens (CD 6 Approximation)
36047005301,047,Brooklyn,3,005301,BK0601,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,BK06 Park Slope-Carroll Gardens (CD 6 Approximation)
36047005302,047,Brooklyn,3,005302,BK0601,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,BK06 Park Slope-Carroll Gardens (CD 6 Approximation)
36047005303,047,Brooklyn,3,005303,BK0601,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,BK06 Park Slope-Carroll Gardens (CD 6 Approximation)
36047005900,047,Brooklyn,3,005900,BK0601,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,BK06 Park Slope-Carroll Gardens (CD 6 Approximation)
36047006300,047,Brooklyn,3,006300,BK0601,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,BK06 Park Slope-Carroll Gardens (CD 6 Approximation)
36047006500,047,Brooklyn,3,006500,BK0601,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,BK06 Park Slope-Carroll Gardens (CD 6 Approximation)
36047006700,047,Brooklyn,3,006700,BK0601,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,BK06 Park Slope-Carroll Gardens (CD 6 Approximation)
36047006902,047,Brooklyn,3,006902,BK0601,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,BK06 Park Slope-Carroll Gardens (CD 6 Approximation)
36047007100,047,Brooklyn,3,007100,BK0601,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,BK06 Park Slope-Carroll Gardens (CD 6 Approximation)
36047007500,047,Brooklyn,3,007500,BK0601,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,BK06 Park Slope-Carroll Gardens (CD 6 Approximation)
36047007700,047,Brooklyn,3,007700,BK0601,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,BK06 Park Slope-Carroll Gardens (CD 6 Approximation)
36047008500,047,Brooklyn,3,008500,BK0601,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,BK06 Park Slope-Carroll Gardens (CD 6 Approximation)
36047011700,047,Brooklyn,3,011700,BK0601,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,BK06 Park Slope-Carroll Gardens (CD 6 Approximation)
36047011901,047,Brooklyn,3,011901,BK0601,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,BK06 Park Slope-Carroll Gardens (CD 6 Approximation)
36047011902,047,Brooklyn,3,011902,BK0601,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,BK06 Park Slope-Carroll Gardens (CD 6 Approximation)
36047012100,047,Brooklyn,3,012100,BK0601,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,BK06 Park Slope-Carroll Gardens (CD 6 Approximation)
36047012700,047,Brooklyn,3,012700,BK0601,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,BK06 Park Slope-Carroll Gardens (CD 6 Approximation)
36047012901,047,Brooklyn,3,012901,BK0602,Park Slope,BK06 Park Slope-Carroll Gardens (CD 6 Approximation)
36047012902,047,Brooklyn,3,012902,BK0602,Park Slope,BK06 Park Slope-Carroll Gardens (CD 6 Approximation)
36047013100,047,Brooklyn,3,013100,BK0602,Park Slope,BK06 Park Slope-Carroll Gardens (CD 6 Approximation)
36047013300,047,Brooklyn,3,013300,BK0602,Park Slope,BK06 Park Slope-Carroll Gardens (CD 6 Approximation)
36047013500,047,Brooklyn,3,013500,BK0602,Park Slope,BK06 Park Slope-Carroll Gardens (CD 6 Approximation)
36047013700,047,Brooklyn,3,013700,BK0602,Park Slope,BK06 Park Slope-Carroll Gardens (CD 6 Approximation)
36047013900,047,Brooklyn,3,013900,BK0602,Park Slope,BK06 Park Slope-Carroll Gardens (CD 6 Approximation)
36047014101,047,Brooklyn,3,014101,BK0602,Park Slope,BK06 Park Slope-Carroll Gardens (CD 6 Approximation)
36047014901,047,Brooklyn,3,014901,BK0602,Park Slope,BK06 Park Slope-Carroll Gardens (CD 6 Approximation)
36047015100,047,Brooklyn,3,015100,BK0602,Park Slope,BK06 Park Slope-Carroll Gardens (CD 6 Approximation)
36047015300,047,Brooklyn,3,015300,BK0602,Park Slope,BK06 Park Slope-Carroll Gardens (CD 6 Approximation)
36047015500,047,Brooklyn,3,015500,BK0602,Park Slope,BK06 Park Slope-Carroll Gardens (CD 6 Approximation)
36047015700,047,Brooklyn,3,015700,BK0602,Park Slope,BK06 Park Slope-Carroll Gardens (CD 6 Approximation)
36047015900,047,Brooklyn,3,015900,BK0602,Park Slope,BK06 Park Slope-Carroll Gardens (CD 6 Approximation)
36047016500,047,Brooklyn,3,016500,BK0602,Park Slope,BK06 Park Slope-Carroll Gardens (CD 6 Approximation)
36047016700,047,Brooklyn,3,016700,BK0602,Park Slope,BK06 Park Slope-Carroll Gardens (CD 6 Approximation)
36047014102,047,Brooklyn,3,014102,BK0701,Windsor Terrace-South Slope,BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)
36047014902,047,Brooklyn,3,014902,BK0701,Windsor Terrace-South Slope,BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)
36047016900,047,Brooklyn,3,016900,BK0701,Windsor Terrace-South Slope,BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)
36047017100,047,Brooklyn,3,017100,BK0701,Windsor Terrace-South Slope,BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)
36047050001,047,Brooklyn,3,050001,BK0701,Windsor Terrace-South Slope,BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)
36047050202,047,Brooklyn,3,050202,BK0701,Windsor Terrace-South Slope,BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)
36047050401,047,Brooklyn,3,050401,BK0701,Windsor Terrace-South Slope,BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)
36047150200,047,Brooklyn,3,150200,BK0701,Windsor Terrace-South Slope,BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)
36047000200,047,Brooklyn,3,000200,BK0702,Sunset Park (West),BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)
36047001801,047,Brooklyn,3,001801,BK0702,Sunset Park (West),BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)
36047001802,047,Brooklyn,3,001802,BK0702,Sunset Park (West),BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)
36047001803,047,Brooklyn,3,001803,BK0702,Sunset Park (West),BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)
36047001804,047,Brooklyn,3,001804,BK0702,Sunset Park (West),BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)
36047002000,047,Brooklyn,3,002000,BK0702,Sunset Park (West),BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)
36047002200,047,Brooklyn,3,002200,BK0702,Sunset Park (West),BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)
36047007200,047,Brooklyn,3,007200,BK0702,Sunset Park (West),BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)
36047007400,047,Brooklyn,3,007400,BK0702,Sunset Park (West),BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)
36047007600,047,Brooklyn,3,007600,BK0702,Sunset Park (West),BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)
36047007800,047,Brooklyn,3,007800,BK0702,Sunset Park (West),BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)
36047008000,047,Brooklyn,3,008000,BK0702,Sunset Park (West),BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)
36047008200,047,Brooklyn,3,008200,BK0702,Sunset Park (West),BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)
36047008400,047,Brooklyn,3,008400,BK0702,Sunset Park (West),BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)
36047010100,047,Brooklyn,3,010100,BK0702,Sunset Park (West),BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)
36047014300,047,Brooklyn,3,014300,BK0702,Sunset Park (West),BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)
36047014500,047,Brooklyn,3,014500,BK0702,Sunset Park (West),BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)
36047014700,047,Brooklyn,3,014700,BK0702,Sunset Park (West),BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)
36047008600,047,Brooklyn,3,008600,BK0703,Sunset Park (Central),BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)
36047008800,047,Brooklyn,3,008800,BK0703,Sunset Park (Central),BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)
36047009001,047,Brooklyn,3,009001,BK0703,Sunset Park (Central),BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)
36047009201,047,Brooklyn,3,009201,BK0703,Sunset Park (Central),BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)
36047009401,047,Brooklyn,3,009401,BK0703,Sunset Park (Central),BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)
36047009600,047,Brooklyn,3,009600,BK0703,Sunset Park (Central),BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)
36047009800,047,Brooklyn,3,009800,BK0703,Sunset Park (Central),BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)
36047010000,047,Brooklyn,3,010000,BK0703,Sunset Park (Central),BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)
36047010200,047,Brooklyn,3,010200,BK0703,Sunset Park (Central),BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)
36047010401,047,Brooklyn,3,010401,BK0703,Sunset Park (Central),BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)
36047010601,047,Brooklyn,3,010601,BK0703,Sunset Park (Central),BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)
36047010801,047,Brooklyn,3,010801,BK0703,Sunset Park (Central),BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)
36047011800,047,Brooklyn,3,011800,BK0703,Sunset Park (Central),BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)
36047012200,047,Brooklyn,3,012200,BK0703,Sunset Park (Central),BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)
36047017500,047,Brooklyn,3,017500,BK0771,Green-Wood Cemetery,BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)
36047016100,047,Brooklyn,3,016100,BK0801,Prospect Heights,BK08 Crown Heights (North) (CD 8 Approximation)
36047016300,047,Brooklyn,3,016300,BK0801,Prospect Heights,BK08 Crown Heights (North) (CD 8 Approximation)
36047020300,047,Brooklyn,3,020300,BK0801,Prospect Heights,BK08 Crown Heights (North) (CD 8 Approximation)
36047020500,047,Brooklyn,3,020500,BK0801,Prospect Heights,BK08 Crown Heights (North) (CD 8 Approximation)
36047020700,047,Brooklyn,3,020700,BK0801,Prospect Heights,BK08 Crown Heights (North) (CD 8 Approximation)
36047021500,047,Brooklyn,3,021500,BK0801,Prospect Heights,BK08 Crown Heights (North) (CD 8 Approximation)
36047021700,047,Brooklyn,3,021700,BK0802,Crown Heights (North),BK08 Crown Heights (North) (CD 8 Approximation)
36047021900,047,Brooklyn,3,021900,BK0802,Crown Heights (North),BK08 Crown Heights (North) (CD 8 Approximation)
36047022100,047,Brooklyn,3,022100,BK0802,Crown Heights (North),BK08 Crown Heights (North) (CD 8 Approximation)
36047030500,047,Brooklyn,3,030500,BK0802,Crown Heights (North),BK08 Crown Heights (North) (CD 8 Approximation)
36047030700,047,Brooklyn,3,030700,BK0802,Crown Heights (North),BK08 Crown Heights (North) (CD 8 Approximation)
36047030900,047,Brooklyn,3,030900,BK0802,Crown Heights (North),BK08 Crown Heights (North) (CD 8 Approximation)
36047031100,047,Brooklyn,3,031100,BK0802,Crown Heights (North),BK08 Crown Heights (North) (CD 8 Approximation)
36047031300,047,Brooklyn,3,031300,BK0802,Crown Heights (North),BK08 Crown Heights (North) (CD 8 Approximation)
36047031500,047,Brooklyn,3,031500,BK0802,Crown Heights (North),BK08 Crown Heights (North) (CD 8 Approximation)
36047031701,047,Brooklyn,3,031701,BK0802,Crown Heights (North),BK08 Crown Heights (North) (CD 8 Approximation)
36047031702,047,Brooklyn,3,031702,BK0802,Crown Heights (North),BK08 Crown Heights (North) (CD 8 Approximation)
36047033701,047,Brooklyn,3,033701,BK0802,Crown Heights (North),BK08 Crown Heights (North) (CD 8 Approximation)
36047033900,047,Brooklyn,3,033900,BK0802,Crown Heights (North),BK08 Crown Heights (North) (CD 8 Approximation)
36047034100,047,Brooklyn,3,034100,BK0802,Crown Heights (North),BK08 Crown Heights (North) (CD 8 Approximation)
36047034300,047,Brooklyn,3,034300,BK0802,Crown Heights (North),BK08 Crown Heights (North) (CD 8 Approximation)
36047034500,047,Brooklyn,3,034500,BK0802,Crown Heights (North),BK08 Crown Heights (North) (CD 8 Approximation)
36047034700,047,Brooklyn,3,034700,BK0802,Crown Heights (North),BK08 Crown Heights (North) (CD 8 Approximation)
36047034901,047,Brooklyn,3,034901,BK0802,Crown Heights (North),BK08 Crown Heights (North) (CD 8 Approximation)
36047035101,047,Brooklyn,3,035101,BK0802,Crown Heights (North),BK08 Crown Heights (North) (CD 8 Approximation)
36047035301,047,Brooklyn,3,035301,BK0802,Crown Heights (North),BK08 Crown Heights (North) (CD 8 Approximation)
36047035701,047,Brooklyn,3,035701,BK0802,Crown Heights (North),BK08 Crown Heights (North) (CD 8 Approximation)
36047035900,047,Brooklyn,3,035900,BK0802,Crown Heights (North),BK08 Crown Heights (North) (CD 8 Approximation)
36047035702,047,Brooklyn,3,035702,BK0891,Lincoln Terrace Park,BK08 Crown Heights (North) (CD 8 Approximation)
36047021300,047,Brooklyn,3,021300,BK0901,Crown Heights (South),BK09 Crown Heights (South) (CD 9 Approximation)
36047031900,047,Brooklyn,3,031900,BK0901,Crown Heights (South),BK09 Crown Heights (South) (CD 9 Approximation)
36047032100,047,Brooklyn,3,032100,BK0901,Crown Heights (South),BK09 Crown Heights (South) (CD 9 Approximation)
36047032300,047,Brooklyn,3,032300,BK0901,Crown Heights (South),BK09 Crown Heights (South) (CD 9 Approximation)
36047032500,047,Brooklyn,3,032500,BK0901,Crown Heights (South),BK09 Crown Heights (South) (CD 9 Approximation)
36047033100,047,Brooklyn,3,033100,BK0901,Crown Heights (South),BK09 Crown Heights (South) (CD 9 Approximation)
36047033300,047,Brooklyn,3,033300,BK0901,Crown Heights (South),BK09 Crown Heights (South) (CD 9 Approximation)
36047033500,047,Brooklyn,3,033500,BK0901,Crown Heights (South),BK09 Crown Heights (South) (CD 9 Approximation)
36047033702,047,Brooklyn,3,033702,BK0901,Crown Heights (South),BK09 Crown Heights (South) (CD 9 Approximation)
36047034902,047,Brooklyn,3,034902,BK0901,Crown Heights (South),BK09 Crown Heights (South) (CD 9 Approximation)
36047035102,047,Brooklyn,3,035102,BK0901,Crown Heights (South),BK09 Crown Heights (South) (CD 9 Approximation)
36047035302,047,Brooklyn,3,035302,BK0901,Crown Heights (South),BK09 Crown Heights (South) (CD 9 Approximation)
36047035500,047,Brooklyn,3,035500,BK0901,Crown Heights (South),BK09 Crown Heights (South) (CD 9 Approximation)
36047032700,047,Brooklyn,3,032700,BK0902,Prospect Lefferts Gardens-Wingate,BK09 Crown Heights (South) (CD 9 Approximation)
36047032900,047,Brooklyn,3,032900,BK0902,Prospect Lefferts Gardens-Wingate,BK09 Crown Heights (South) (CD 9 Approximation)
36047079601,047,Brooklyn,3,079601,BK0902,Prospect Lefferts Gardens-Wingate,BK09 Crown Heights (South) (CD 9 Approximation)
36047079801,047,Brooklyn,3,079801,BK0902,Prospect Lefferts Gardens-Wingate,BK09 Crown Heights (South) (CD 9 Approximation)
36047079802,047,Brooklyn,3,079802,BK0902,Prospect Lefferts Gardens-Wingate,BK09 Crown Heights (South) (CD 9 Approximation)
36047080000,047,Brooklyn,3,080000,BK0902,Prospect Lefferts Gardens-Wingate,BK09 Crown Heights (South) (CD 9 Approximation)
